AEP,Mass,Fatigue,Method
195.31975332040517,6396.4344429518405,185.95193055920726,GA
195.31687713344118,6392.091328532658,185.4275697354649,GA
195.310698653614,6043.179235945617,204.6666438485753,GA
195.30430937205537,8069.7910130416585,119.78394041997761,GA
195.29033290139034,6475.694869481815,181.10553997319175,GA
195.28110173013266,8783.039427985485,101.65631678212131,GA
195.27663424680048,7449.361357983767,139.9162488373047,GA
195.27185147811156,6800.898985980313,165.93656062185542,GA
195.24927356849668,6042.228873287927,204.5701001547934,GA
195.24919561673005,8573.791725782086,105.97178604639032,GA
195.19614629048849,8880.223335471954,98.61095865881204,GA
195.1621226930214,6783.877771220014,166.24979410255116,GA
195.15354253805626,9083.531600608472,94.43394067449826,GA
195.15137964092665,6389.29943918473,185.1847068840448,GA
195.12193085655883,5971.569992276931,208.71190493490664,GA
195.10991272223416,8192.115635878687,116.02284178942242,GA
195.10835534472483,7426.937128002797,141.06220710258975,GA
195.1042614161921,6890.004774962635,162.43294135682424,GA
195.09005055586312,8875.454673822871,98.55501070360555,GA
195.08641343380847,8877.771259187815,98.52929354005488,GA
195.08086298831694,7104.582085217907,152.69830722763498,GA
195.07908196061106,6028.777554924694,205.0265339043738,GA
195.0765023131636,8979.74041201555,96.56466562037448,GA
195.0627529852712,8933.961184788297,97.2779048974386,GA
195.04758154723396,8569.36393927393,105.8076889302851,GA
195.02528409247665,6387.773366689285,185.2731843676563,GA
195.0203030902284,6781.69975779575,166.08971838112367,GA
195.0065037494281,8753.038504630887,102.00474245929361,GA
195.00472414888534,8604.601109526571,104.96316350666986,GA
194.93845055130592,7582.268536990956,138.27634296058739,GA
194.92956463899844,7028.670529050075,157.05816288260516,GA
194.91756762443615,6009.470218644225,205.68524691774888,GA
194.9076719395319,7062.034549141502,154.1139678443583,GA
194.90395055493926,6416.472222018191,183.23514073252213,GA
194.9035066923058,7197.73226734074,151.03960416913495,GA
194.90155078294168,6763.854109873386,166.74195870604206,GA
194.89382274427464,7232.1805618314875,147.25097587746686,GA
194.88367543812905,6950.922231071545,159.1734382776688,GA
194.86245930905852,7580.098880772674,138.15767414030222,GA
194.82764007892604,6598.580984363214,174.61745238858583,GA
194.81533652273907,8842.398369032473,99.78648936240154,GA
194.80634443298072,7579.491612615962,138.12447192110122,GA
194.7954530281576,6585.965603811187,179.0396646997543,GA
194.7863683509373,7364.698509674513,142.96686445234306,GA
194.77774996859577,7210.593905564945,147.88121721272933,GA
194.7763426144324,7083.906050148645,153.42978961551162,GA
194.72004647958101,6446.447342537384,181.30045987830906,GA
194.66964300157767,7072.972289209027,153.66696920169937,GA
194.66720579098032,7529.298347338659,136.45766618786388,GA
194.66020117755284,6412.458617480889,182.89150636263375,GA
194.6475938124292,6338.854569140933,186.65841453437355,GA
194.64704233957994,8890.398976975066,97.73779845463423,GA
194.62336614708883,6590.930625367565,174.0348269579313,GA
194.61483516190154,6357.538180013072,186.1209080175673,GA
194.60382665055906,7056.34924775594,153.74205837637103,GA
194.59704069585538,6921.677404030547,159.84596307191026,GA
194.58923167027973,6144.301448657412,197.0788030920853,GA
194.51423747776332,7063.953460628051,153.1165196557938,GA
194.50642564001046,8371.000475203728,110.3388632016591,GA
194.4938755168838,8069.993277327004,119.64118610743564,GA
194.47792410729548,9060.254546395763,93.69977861813568,GA
194.4677588950384,6712.320480237059,168.02211485622777,GA
194.4571457404374,6741.936217241966,167.97925171275148,GA
194.45101198539234,7695.653573594571,133.22296493016037,GA
194.4094543484772,6975.429104378686,158.25694222979857,GA
194.35551188059188,6734.50544926448,167.7228261521407,GA
194.33937377047388,8282.807913754752,112.39416654522668,GA
194.30526664366855,6559.907244178394,174.85787956766123,GA
194.30379767330194,6559.8824473014765,174.8558966526141,GA
194.26447395628878,8817.27808769829,100.44062259116323,GA
194.2453549948774,8343.172242390863,110.70689294913109,GA
194.20888868869878,8342.389060332152,110.67571936990622,GA
194.18164120457516,6547.4306384669,175.19108398621532,GA
194.15819927021596,6289.850721303999,188.11265899081897,GA
194.15284907744498,7363.03716901892,143.18753772897915,GA
194.14441086499275,8510.308532255944,106.92561343647806,GA
194.0620112701849,8905.121606817253,97.48896600013985,GA
194.0282633907598,6707.286338618325,168.3545287110815,GA
193.98612914609527,6800.811133010365,165.85383453879712,GA
193.95807947619335,6773.942032201351,165.20373379764416,GA
193.95599955890836,8968.162483149155,96.11395253034713,GA
193.9383143608254,6802.8503551816575,164.54273459673115,GA
193.90678283293428,8429.444468066693,107.95135596330266,GA
193.9038804183809,7167.191685127561,148.23341400930983,GA
193.86035535931,6667.05636702958,168.8496962566668,GA
193.8402080255603,7026.7929318649185,153.25223170265028,GA
193.81866103902487,7896.757741804128,126.80757550711071,GA
193.79765066358448,8094.116205923871,117.30904833925521,GA
193.78715862489508,7807.039242024596,127.63313295169904,GA
193.77185272791084,5898.805722078392,209.51253199948837,GA
193.75044114253478,8795.765674396005,99.8274930314429,GA
193.74366255286913,6126.830160179159,197.09819806082825,GA
193.71723617230435,8484.476330991076,106.77643925369843,GA
193.71489593716336,6748.57996193525,165.83692389692138,GA
193.7127811162788,8609.54193479043,104.71412953587156,GA
193.67223215168562,8299.526887693795,111.09230475998979,GA
193.66520418399165,7370.102086858326,141.54601127596044,GA
193.66150154512306,6737.445738182241,165.69725848144392,GA
193.63748628849132,7461.734521654781,136.9833780413238,GA
193.63519283442676,6722.606745033128,166.835384439679,GA
193.58126584302022,5854.667702769612,211.978491736386,GA
193.55690653343035,6484.380766018824,176.89452736777244,GA
193.5560916085459,8381.45336303216,109.30626188096954,GA
193.55052074263975,6015.549344430705,201.96304063610472,GA
193.5408506843648,8893.199803424766,97.0979475276438,GA
193.52590599676753,5927.565571239215,207.33029519306533,GA
193.5022106736584,6478.860715441607,177.04524317735542,GA
193.49093845026516,6542.171093150033,176.22907326755512,GA
193.48826157421792,8891.947743399676,97.056942485778,GA
193.4666872746858,6314.215003839547,188.0673102849004,GA
193.43736439863483,7594.6581906725205,133.55092188148907,GA
193.42992762950666,5818.439260276158,214.37325875993784,GA
193.3874905873592,7403.50928993164,138.87690841342678,GA
193.3711023949305,8799.487948645603,99.7852649712556,GA
193.27115241337998,6697.339979727493,167.23006928103104,GA
193.23713862238583,7312.740848754445,141.2003445886467,GA
193.23509147008087,6699.740215971299,167.04584140319437,GA
193.19606312392585,8609.507609078204,104.01273480786594,GA
193.17042980329566,6221.581751644091,192.34378768865307,GA
193.1372011359706,8695.138595047552,101.85149908849661,GA
193.1280290531989,8494.94214010067,106.22082512041108,GA
193.07924658034833,6899.670965219177,157.01232900026855,GA
193.05581004748376,6058.14705897555,199.33276175706678,GA
193.05055312870627,6258.016427261265,188.23035145718495,GA
193.0443186630572,8852.154456206219,97.39337238363053,GA
193.00859296422274,5802.975177473205,214.17923853288622,GA
193.00416295359884,7002.112264544073,155.2592405693659,GA
192.99482183414864,7816.76063386256,124.27279870933144,GA
192.98117289349315,8491.70039453022,106.09926708147027,GA
192.94885689813935,8589.910539257682,104.0338473974898,GA
192.93162414870795,6167.062113539016,191.85805527112282,GA
192.92913838195693,6532.6782553478915,173.23244191156564,GA
192.89669648289512,5865.135912724305,209.5371595729031,GA
192.89128732880297,6713.088391003679,165.33749913629265,GA
192.88001442604192,5863.4804764378405,209.5963181935745,GA
192.86942707025318,8846.242952882358,97.17898835460902,GA
192.7951582711857,9033.395191890591,92.3263516713943,GA
192.78405863312764,6230.778934594727,189.05318964021998,GA
192.78183427507793,6517.7585489445455,173.62898577759668,GA
192.74696544459636,7400.95350673754,137.20630083031722,GA
192.7405984848208,6455.691419373177,178.5772687831311,GA
192.72152294124834,5838.409050796343,211.21299033342547,GA
192.70719523343033,6690.582494058053,166.36178384006857,GA
192.59206510705238,7062.830271166024,151.94767070769024,GA
192.59161128934718,6967.477065623971,155.54559545686996,GA
192.5668243115622,5813.925972408713,211.96840287181257,GA
192.53810559236067,6006.453495011776,201.0482867134361,GA
192.5308450362843,6006.3402431351515,201.036914611843,GA
192.52248378776915,7430.145265474864,136.50791020897952,GA
192.51174832853934,7714.499792447063,131.47626288513857,GA
192.42088025261083,7119.126365120854,146.911063494673,GA
192.40410824006614,6120.272809240482,193.3730781896983,GA
192.3822019763233,6316.483888741192,184.2931234185934,GA
192.36302374809654,5701.664338630267,219.06034144294912,GA
192.35683815719636,6120.256157658473,193.37149984882547,GA
192.34780983532494,7058.350125919056,151.65870047203566,GA
192.33009029240614,5925.994254120997,204.26200195619472,GA
192.31052242469383,6508.895987659543,172.95404964794446,GA
192.2661439084828,5667.547673847694,220.29027991750337,GA
192.25130081189695,6320.041883566224,182.17639220623798,GA
192.20556582796723,8583.791581755722,103.16319957744287,GA
192.1695669372618,7714.960331717271,130.88238078375161,GA
192.12674481123446,8585.64822410972,103.15038277493254,GA
192.10201679385975,5727.250507837519,216.27242254654365,GA
192.06518325421078,5832.343548089301,210.28479117390242,GA
192.05720301399683,8687.379445613853,99.9324483279519,GA
192.0527969038369,9026.074275395142,92.94183977443384,GA
192.04364071799765,5641.275403500989,221.54146946575548,GA
192.03532590376233,5802.617270542363,211.19384024806703,GA
192.03014260174504,7447.348166763298,136.19258560593545,GA
192.0294135670323,6481.413598679618,173.68594448722612,GA
192.02203244220274,7650.954943001498,130.88153192186326,GA
192.0107308586498,5834.561755776054,209.41585264564137,GA
191.98540144362352,5640.419950289439,221.44069990007856,GA
191.94687211149775,5997.104217051302,200.11092888112898,GA
191.91352014900454,9015.478999158646,92.61492390460889,GA
191.8793472174797,5627.448069669907,221.8894752868764,GA
191.86925191063298,6596.970381738438,168.19230451337577,GA
191.8348310110371,6684.553404229167,167.33624938338173,GA
191.77851274138567,6033.997840261967,196.82725533005942,GA
191.75572894710396,6735.164678624968,161.60663859772208,GA
191.70237511821932,6102.004183115344,192.86144023434198,GA
191.6917379363115,7845.333256187046,122.9258647517673,GA
191.68144964236083,7781.5035668895025,124.95551015971512,GA
191.66134347524286,5724.617329199758,215.27528075989264,GA
191.65183682237674,5634.667944376692,220.76392596772422,GA
191.63628071639124,7315.118267999113,140.41008380559245,GA
191.62205423548062,5898.33667134045,204.27834914237724,GA
191.57194383024432,8425.25664340855,104.68352339210884,GA
191.54745197205452,7694.555853623484,126.71647960423465,GA
191.5431213223784,6834.737654557568,157.22038290954993,GA
191.5378261312337,5952.043512521079,201.33824173633533,GA
191.52654548278656,5766.950963977143,213.88606366778953,GA
191.51561640807006,6594.627227020925,172.90743312813555,GA
191.4083183623968,5656.899950441343,218.7512507681336,GA
191.4009262118312,8747.231007575112,96.73032974093226,GA
191.3525854673526,6093.404048438144,196.30603322596224,GA
191.34057769082924,5998.602094258639,199.63216158753457,GA
191.30313560357635,5813.685912533986,210.8586628883064,GA
191.2953410958198,5650.710707203817,218.74405359150728,GA
191.2645267420685,7245.086430527219,141.07955931582356,GA
191.25535913372258,5892.690330388039,203.69225776894032,GA
191.25345919894409,8135.473882569499,112.7620487048735,GA
191.23908904431698,5596.379801991256,223.09132839708167,GA
191.214323211644,7616.000689109479,127.27079592683613,GA
191.18072455360476,6489.317494997765,172.36246599849312,GA
191.17478309685183,6028.561231261317,196.42659061735975,GA
191.1281138412116,7924.717716702171,121.00077614441673,GA
191.1205721901412,7818.085904523245,121.12975435908012,GA
191.10090523965957,8321.799713916665,108.40470959178624,GA
191.0949263483001,6401.603619080286,176.17746267836463,GA
191.09489641832133,8321.151634880325,108.41315251204654,GA
191.0720277997715,7069.529591006254,146.32020658700966,GA
191.04438254737758,5606.117756097961,221.27367831213243,GA
191.0318963537504,5886.313891979648,203.51065506356213,GA
191.02045270586095,7948.644783745433,120.2522663114874,GA
191.01092457971848,6902.866226506589,155.09267880395913,GA
191.0098061431709,8109.317644872428,112.97440504405579,GA
190.99987325469672,7210.579532144573,141.40208878991083,GA
190.9557075741999,7538.4197346781475,132.83536057281393,GA
190.93111677509813,5999.123040921862,196.51323253477258,GA
190.90754441032797,5884.3977362374,203.31197494427116,GA
190.84370907240105,7065.250472898362,146.05466874802377,GA
190.84162567854105,5853.073047817856,204.80406806468525,GA
190.82488863899945,5646.200516937552,218.4602614359964,GA
190.8240276942231,6034.591114604451,195.19304049401535,GA
190.8226596685642,8976.42176600578,90.97228355600554,GA
190.7692721865411,7662.533424554342,125.14098684041208,GA
190.7239653832998,5544.0335286674435,225.22798481042562,GA
190.7105559345906,8582.004807368294,103.01911940581257,GA
190.70690989756093,7143.527555489787,142.9964765670639,GA
190.67056671040862,5923.087554166611,200.5128613590745,GA
190.67001625280545,6284.248949869761,183.10272495810062,GA
190.64065431447167,6549.964618103872,168.67880062507228,GA
190.62325218738695,8673.599635130198,97.58851855148451,GA
190.6108306850812,7273.333518478053,137.87840179396713,GA
190.59901866545607,5771.554800300863,210.78854377747965,GA
190.59398704963965,6234.096082902315,182.85510873310054,GA
190.58288767203823,7399.786023208414,134.30965228915218,GA
190.58075049679232,8976.313390555582,90.97338190916646,GA
190.5743394769306,5542.104337078223,224.99294469883424,GA
190.57316423211503,6759.612958208056,160.3287607892665,GA
190.56832277318344,7137.24246584582,143.12239994409586,GA
190.54246489614175,6418.955387088472,175.54600852988142,GA
190.53905569631564,8838.98267901855,93.83363648685574,GA
190.5126460319105,6212.042869623963,184.11233633064774,GA
190.48970325067833,5572.781606066829,223.77885508436722,GA
190.4767962570017,6547.149124202669,168.46137501282035,GA
190.4629506660715,6760.022020774416,160.08706962075757,GA
190.44806255181533,5828.097061596215,205.56037814146632,GA
190.43523006960274,6757.1662592505045,160.15472675340143,GA
190.42835569086867,7576.745470270743,127.42424196825544,GA
190.41791513501303,5544.09546685921,223.74908663784302,GA
190.4145096373318,5878.876608853933,202.47113455475562,GA
190.40840954775757,6746.9084722979915,158.90513283275996,GA
190.40582309183094,6635.439920879952,163.62375837566657,GA
190.40452789007568,7708.560502624409,123.34396556115172,GA
190.40200468739866,7022.5579720708765,149.36324380878648,GA
190.3930695981619,5672.794478724406,217.2418915242523,GA
190.37886765104162,5847.002842344327,204.1136933712861,GA
190.36804379682007,7699.684143146969,123.5621249170417,GA
190.3628584105562,8304.956584653895,107.63941926808891,GA
190.35309695009153,5970.280804409571,197.34899379784017,GA
190.33238733802355,5597.330436037172,220.36762973806393,GA
190.33199655526863,6722.322090550627,161.46574069161713,GA
190.31503400265697,6626.024025288436,163.85859677267086,GA
190.30099779314554,8336.66502319347,106.73288074760907,GA
190.29780808449135,5813.090698554367,206.09102763953413,GA
190.2958067127552,7820.880835359759,119.60955064607624,GA
190.29178311030472,5792.142180690405,207.49577051557608,GA
190.2696608168362,8459.274742470225,102.1230591622682,GA
190.2489911413772,5809.432318677218,205.93553026957923,GA
190.23462642561609,7552.831815413667,128.60567263333294,GA
190.21704405527524,6385.237294460248,176.48536427551485,GA
190.20741494505484,5507.888114334139,226.75553803795853,GA
190.18680458377983,5807.2332396612765,206.01351379194918,GA
190.1468746678402,7742.934529769043,122.97965236313648,GA
190.0817083594855,7335.279935322343,135.47876627175958,GA
190.0645528523134,7892.571234916135,117.86382078376057,GA
190.0430038580097,5459.994413209111,228.8624718667585,GA
190.0279859538596,8957.711282243112,90.40459968144481,GA
190.01470342100006,6127.386085507266,187.72544945873443,GA
190.00821645294124,8800.503239307742,94.38325445462063,GA
189.9612142709182,5518.167584189885,224.16538083327208,GA
189.95265194384856,7455.187700804568,131.50089148661934,GA
189.94395768267034,5554.198152071851,223.27697187310085,GA
189.91619991439478,5774.690732269905,207.4614713359669,GA
189.88137842198583,5466.855703526558,227.33191053183964,GA
189.86258995562991,7630.525053650753,124.68249043872021,GA
189.83938129717535,5695.516397304669,213.60269145446952,GA
189.79060983290233,5570.915985796147,220.05762541978368,GA
189.7877654881765,6371.789777069616,174.20896112082227,GA
189.78134265087596,5566.598346711426,220.2283094435313,GA
189.7651181136844,5446.747887498351,229.48561242102096,GA
189.74529604986134,5583.34690719349,219.20784059577457,GA
189.73669119444787,7413.049965655576,133.62510483115295,GA
189.7282485735044,5446.218736389502,229.41873539347893,GA
189.72439197036027,8182.484622373401,108.72578280209105,GA
189.71574748097254,7136.748577760055,141.71775035879187,GA
189.71561187917408,6207.916798066814,185.97026261615085,GA
189.7135268023038,7971.203708047841,115.05261257837304,GA
189.66493613164104,7134.9515589232105,141.6107245846895,GA
189.6593200118273,8290.390695692682,105.74959875982829,GA
189.6592402931339,7037.814711687176,145.7221770932539,GA
189.6574112997149,5857.12544274526,203.88001416880377,GA
189.63099704581074,7035.985141604955,147.3968827860456,GA
189.60816217776548,7634.259057061301,124.14299071859826,GA
189.5924366727605,5770.546850008651,209.34837976209445,GA
189.57810985033754,8785.56794974339,94.88089006856721,GA
189.5763116075561,7131.689307329298,141.41657107799205,GA
189.5747076674662,5691.582871706186,213.16043225453404,GA
189.5660433209125,7617.708131293326,124.81836653953901,GA
189.55074914364076,8545.769358081345,99.01069221844938,GA
189.5348921499976,6706.983740020865,160.12130748668255,GA
189.52121246938927,6531.303809105875,166.29747960173856,GA
189.4955113942474,5558.532203340172,222.066657062624,GA
189.4858804833877,8277.167252947716,105.67564073668035,GA
189.47564003697343,7160.994689185699,141.0778267328245,GA
189.4672187920424,7974.9080397521775,114.5759587797407,GA
189.45460866627283,6728.4281256081,159.23247663038674,GA
189.44666008478615,7816.366982382501,119.12501066186958,GA
189.39559656840723,6101.565220678854,190.28935068154445,GA
189.36415787609855,5459.438023379457,226.4078025015403,GA
189.3200034703904,5821.038969448361,204.81445315665627,GA
189.29125522041832,7612.754391941771,124.6238956421455,GA
189.28915466123655,7925.135305202159,115.5999615099766,GA
189.28590288984176,7533.425445551713,126.82605640414894,GA
189.2838121039838,5726.738817223066,208.90921749634663,GA
189.23698185988582,5695.262086752761,211.17808794827903,GA
189.19941069978347,8337.572662713885,103.61373147109369,GA
189.18611681197441,8950.445224171166,89.64163650949762,GA
189.18167352987783,8430.464946756958,101.85741515633015,GA
189.1741989810906,6595.4738939180015,162.45995977652439,GA
189.16627611624924,7270.666852743693,137.72721593306215,GA
189.14346990673567,7661.85305601424,124.09920665035918,GA
189.13620363553082,6194.755384455342,182.37813089314452,GA
189.11383638561585,7528.93632472709,126.59946693388162,GA
189.10452364144646,6488.640553971344,167.39089689638837,GA
189.02912018437016,6197.0660931273205,181.5290125402918,GA
189.02429718764927,7556.024541779889,125.98238977124252,GA
188.9725931973145,5609.296657557512,216.88594951529672,GA
188.9621494895287,5536.582257563617,221.15924295322037,GA
188.9600445840629,6937.7202193486455,147.49784862492018,GA
188.9430856765369,6472.1115072979765,167.81839446721628,GA
188.91507069858287,8766.85654428807,93.14690871124458,GA
188.87881031664594,5687.806777315461,210.33916445324255,GA
188.87074206949652,7625.5210450314,123.13192047736092,GA
188.8400868786609,8735.93560693256,94.32103345731221,GA
188.78971974509605,5685.130137637887,212.43625299325066,GA
188.77627868333263,5482.214860977318,223.37936808684591,GA
188.77298315124642,5991.846686006428,191.84859986929186,GA
188.7623950842187,7623.333515267723,123.02598247901464,GA
188.71738214688654,7338.494023998155,133.31725137090805,GA
188.70402401668545,5481.165593768309,223.25113171072044,GA
188.66268811270064,7331.0505374490895,133.49909954113753,GA
188.6529298035499,8875.174159459535,90.72449449964003,GA
188.65031050968003,8521.665490417154,98.40202430274078,GA
188.6419977580485,8417.39460898881,101.6135684083496,GA
188.63462281454778,8628.238441374435,96.0654065844193,GA
188.61931435868308,5525.506209581731,219.83459547713892,GA
188.6073122818453,6356.058369237403,173.52605652825284,GA
188.59795516626318,8717.955471229847,94.17886971935408,GA
188.59715423632892,6587.918473613964,162.4883810965387,GA
188.56843268651986,5911.222135009712,196.34613873550407,GA
188.5663089546848,5417.129641918049,227.49475907873577,GA
188.5441615915563,6776.453731688993,153.26107917863771,GA
188.542972392755,8630.000259034752,95.7419093066181,GA
188.53187164784927,7466.629707735708,127.76583714980924,GA
188.5310552208197,7466.081103345412,127.73767675400455,GA
188.5132520097804,8746.7869913606,93.095987373769,GA
188.51292324222996,8823.323569131277,92.97943180392348,GA
188.50066626686223,8415.277471657304,101.3079181363895,GA
188.48327082907795,7849.202216540293,115.93152211413519,GA
188.48174125440474,6139.485348568651,185.45948942076052,GA
188.46423093592426,5972.8694958798305,191.94371199263608,GA
188.4509239116929,5977.5790697226785,191.92920244076177,GA
188.43643717313282,5440.949719130054,226.25944964116383,GA
188.4338766587761,8814.591602742215,93.07153967573156,GA
188.36474684592844,8259.918289435405,104.58784030588973,GA
188.36239974356312,7463.214716621612,127.59060962896783,GA
188.36197645601416,6278.928440198304,177.37886805577887,GA
188.3223928516111,8412.016384372524,100.58498474334135,GA
188.27779747504903,8803.770525202342,91.7976042462584,GA
188.27644763455476,6276.798665996023,176.2685486017218,GA
188.21772773511063,7344.51128182518,132.7458048311427,GA
188.2104035246738,7726.116955970326,120.38271262041644,GA
188.19607438717364,7474.724998516652,127.2025955938774,GA
188.18789158062887,7459.756771508112,127.41334140711572,GA
188.1808482154389,6298.777998140236,175.9789383468406,GA
188.15021192156394,7719.683513473628,120.4830373627311,GA
188.1417835452631,5423.392531790572,226.54618752558792,GA
188.13588564030542,6283.865210610323,175.24920411133238,GA
188.13444988869284,5764.312138172317,204.3519856823221,GA
188.13437424754372,5737.641528034141,207.02627374919877,GA
188.1292541071551,7262.322123332497,134.3058075627128,GA
188.12244750405273,5556.472218141606,216.65471839309487,GA
188.11651212991703,5373.009314668665,229.36282641870326,GA
188.10496900778216,7611.383469842867,122.54751632459936,GA
188.08373985367248,7213.230281992734,135.56865793503758,GA
188.073998486448,5788.5539635222585,202.02900457428433,GA
188.0738430714085,8403.129191724265,101.02710857490014,GA
188.05236925912513,5590.9442618928615,215.1162177102521,GA
187.96531309758927,5750.070129756298,203.71671066257022,GA
187.9529265253928,7397.011674582239,129.12362043332595,GA
187.9509149457754,6697.015923309685,156.98203410612953,GA
187.9294769250463,7454.6332412806705,127.15099055574275,GA
187.89591028630164,7862.435594178953,114.53637506394332,GA
187.86970938931015,5290.548449514816,234.33313181754522,GA
187.80819272996075,6729.459706113095,154.2830571412771,GA
187.7959225253639,6291.768300921096,174.45920528802424,GA
187.77766365681023,8513.982592789724,98.77023623344529,GA
187.74327976813757,5672.157877946673,209.4225836472237,GA
187.72706520818346,8572.883871509965,96.71923132583713,GA
187.7171080029627,7636.816827967885,120.92073053837709,GA
187.71611588317543,8850.888030984735,90.95247251217467,GA
187.68243864806038,5728.998755700537,205.35216848238107,GA
187.67438954729522,5708.402049909045,206.60363331232705,GA
187.63108980256354,8725.910883858014,94.01741812394853,GA
187.6184226654139,6331.140035287677,173.9319889204814,GA
187.55294919631987,6677.987699855902,155.64773383756736,GA
187.5465640374017,8618.13497041459,96.27862808907652,GA
187.52106089320506,5583.7076711489035,215.41504304967793,GA
187.5120321949382,5583.577864510532,215.40001988539672,GA
187.50457715085435,6404.849990522965,172.08582295454832,GA
187.47874738021613,8338.241176584881,101.81329938083474,GA
187.46900776567196,6987.730038940345,144.91149133949745,GA
187.45961480989303,7120.089460020346,138.5702112398254,GA
187.4549430709892,8332.707878299438,101.88090805776514,GA
187.45025325757064,5195.824155209569,240.14781574626704,GA
187.4495466010334,5528.32414176369,218.4658072053029,GA
187.44931458145746,6974.995163062685,145.1760692800282,GA
187.40396919629165,8492.703442041962,98.77890530629568,GA
187.38552137791336,8907.653220096203,88.73526697971324,GA
187.3790305514148,7755.088221606054,118.22511639210983,GA
187.37157459377735,6039.523769706937,186.16223960836692,GA
187.36170706157765,5362.2190576612775,227.98375732562627,GA
187.34790384933532,5411.946569048044,225.11484883937143,GA
187.32712678946487,6031.650037613486,186.405256293926,GA
187.31339046783998,5909.866549085696,192.7366666057348,GA
187.28117985471505,8619.708348380747,95.1734632942523,GA
187.2736147106507,5641.317961434144,209.3594370132074,GA
187.20395263576012,8694.637910880992,92.9183150897026,GA
187.18808857790216,7347.677041522766,129.37468177821623,GA
187.15752150369687,5630.84878297828,209.32862546851158,GA
187.13530997059698,6771.407507037181,150.68556937958675,GA
187.0823052179351,6189.9367077678035,177.90458943276906,GA
187.0797612022763,5887.40774030208,193.4046555820151,GA
187.064904161573,8635.699811431092,93.9573786728909,GA
187.05241184310074,6752.58809374027,151.2977625981471,GA
186.99807953211265,7192.381984908503,134.39655568017633,GA
186.99612960785558,7613.771044995335,122.1590341613526,GA
186.99110218413418,8470.121669095353,99.04225486592244,GA
186.98479682694068,5760.769460329147,200.80368565656195,GA
186.97355637163588,5200.879719158563,238.59315734950124,GA
186.95864611149636,6171.628437902874,179.6045040864142,GA
186.95571239363272,5355.013542111214,227.06592795117928,GA
186.94416180978513,6260.469287645935,175.37573496961048,GA
186.9428832603415,5759.961728181354,200.71923191164666,GA
186.93718127444998,7564.174053508892,122.10806755115098,GA
186.93711588283122,5525.97048512445,217.64553145638882,GA
186.9256647878897,5467.165528420349,220.93403023130116,GA
186.9244762549498,8005.643712581558,110.88004838029362,GA
186.92386719794428,7735.746313825863,117.63182547995383,GA
186.89824362879932,6133.037883840186,179.8772571434878,GA
186.88022497311698,5431.440775190602,221.5477657499651,GA
186.81277792213422,8567.165701502992,96.52582329466597,GA
186.7645814971836,5452.086478688314,221.51661550851932,GA
186.76446911568988,8444.552017381939,99.27978774611903,GA
186.72572421895663,6153.517653803321,178.95750212557277,GA
186.69439857931343,6578.390165544378,157.98367841646382,GA
186.6882924626818,5447.052210472416,220.2166555606974,GA
186.6275282533274,6655.695119224577,156.47596072617748,GA
186.6266759690883,8430.094817363248,99.51251643908607,GA
186.59136135990465,6826.610407594575,147.4523811783568,GA
186.54659772564352,7944.379942197854,113.23745716185346,GA
186.52752939391078,6151.381223124752,178.7711708624437,GA
186.51643883513873,5192.850010294514,237.6926704615661,GA
186.51171896438382,5396.588490008136,224.91665539789187,GA
186.49934048713894,5396.409405667998,224.8942647444682,GA
186.49864120115944,5402.063725785767,223.56459738726917,GA
186.4766489867269,8844.242535704507,89.1415615822025,GA
186.45006278641065,7185.495846057557,137.5047964682944,GA
186.42566646896367,5537.519965852704,213.24999179972596,GA
186.4024906907841,5514.111152117603,214.66589750616845,GA
186.359882975374,6589.818654313252,156.88849135424488,GA
186.31940168055814,5637.525589034466,206.4320988453601,GA
186.31123501470952,5519.072966771631,213.99181945814968,GA
186.25317283201863,7159.38224847845,134.24566319041335,GA
186.22968844154937,7467.629606137583,124.02687664588818,GA
186.18303385577764,7336.965592789749,128.1562527651287,GA
186.1670697603675,8682.694799462948,91.69533516545553,GA
186.12964358733504,7216.73110239762,133.86330788054585,GA
186.11799525699067,5754.033090559582,198.78501690385437,GA
186.09021237351433,7099.139675183529,136.16176186628743,GA
186.0728567816764,5535.829799359642,212.4625806609364,GA
186.0712239417808,7931.614403551459,111.78117736004995,GA
186.07072718801984,5712.868205220089,204.16409799448164,GA
186.0011576082091,7083.194614434508,138.48303531769082,GA
185.99739276013705,6088.1085009562275,181.31672763485932,GA
185.98289662654034,6510.204792808211,159.52902327589769,GA
185.97816811646038,5499.789591343868,215.135601860489,GA
185.9619083031644,6352.092252897364,168.49239562032187,GA
185.91170434296325,8324.683985671805,99.7368919607004,GA
185.89875221626056,6041.177470124779,184.13091952976993,GA
185.88299823764598,8492.900300292275,96.76445363999115,GA
185.8820875725226,5743.764821819705,199.03073249728422,GA
185.86002887258653,6497.494108724555,159.84110097586998,GA
185.83537713201267,5340.332909036579,225.20355658480304,GA
185.8339794774323,7767.024859561699,117.34477341216538,GA
185.83331022454513,5436.576683176468,220.59240201557483,GA
185.81942228866362,8404.921788113643,97.76033861723643,GA
185.81859374779765,5145.469446318342,239.84240387507106,GA
185.79984095750743,5202.239690893031,235.7725716979076,GA
185.7697404366355,8595.602167413825,94.53052945234674,GA
185.76096755950377,6526.297346267141,158.37931989172915,GA
185.70910564755525,8877.631421573415,88.2559234204044,GA
185.7014129109663,7092.025285584048,137.00016101044525,GA
